player_name,fa_year,age_at_fa,team,annual_avg_salary,games_3yr_avg,ab_3yr_avg,hr_3yr_avg,rbi_3yr_avg,run_3yr_avg,hit_3yr_avg,double_3yr_avg,triple_3yr_avg,bb_3yr_avg,hp_3yr_avg,kk_3yr_avg,sb_3yr_avg,wpa_3yr_avg,war_3yr_avg,war_3yr_sum,war_seasons_valid,avg_3yr_avg,obp_3yr_avg,slg_3yr_avg,ops_3yr_avg,isop_3yr_avg,babip_3yr_avg,woba_3yr_avg,wrc_plus_3yr_avg,active_seasons,war_last_year,ops_last_year,wrc_plus_last_year,position,mvp_count,golden_glove_count,national_team,star_score,age_squared,prime_years_left,market_level,star_x_war,star_x_ops,war_sum_sq,position_enc,player_id,seasons_used
손시헌,2018,38,NC,7.5,124.66666666666667,376.6666666666667,7.666666666666667,47.333333333333336,41.333333333333336,111.33333333333333,20.666666666666668,1.6666666666666667,30.0,11.666666666666666,52.666666666666664,1.6666666666666667,0.0043333333333333,2.7,8.100000000000001,1,0.29557522123893804,0.3623256637168142,0.42037610619469024,0.7827017699115044,0.12484070796460174,0.3233442477876106,0.34424247787610623,35.36327433628318,3,2.7,0.833,114.5,SS,0,2,1,8,1444,0,7.5,64.80000000000001,6.261614159292035,65.61000000000003,4,73213,"2015,2016,2017"
정의윤,2018,32,SK,7.25,115.66666666666667,394.6666666666667,18.666666666666668,65.33333333333333,50.0,124.66666666666667,20.666666666666668,0.3333333333333333,23.333333333333332,9.333333333333334,61.0,2.3333333333333335,1.2903333333333336,2.2,6.6000000000000005,1,0.3158783783783784,0.3638327702702703,0.5117795608108108,0.875612331081081,0.19586317567567568,0.3326824324324324,0.38528209459459456,35.25371621621622,3,2.2,0.863,119.6,OF,0,0,0,0,1024,3,7.5,0.0,0.0,43.56000000000001,5,75151,"2015,2016,2017"
이종욱,2018,38,NC,5.0,122.0,403.6666666666667,5.0,47.666666666666664,62.666666666666664,118.0,21.333333333333332,2.0,45.333333333333336,3.0,60.333333333333336,13.666666666666666,0.2936666666666667,1.8,5.4,1,0.29232039636663915,0.36524029727497936,0.39215359207266715,0.7573938893476465,0.09980924855491323,0.330617671345995,0.3434343517753922,29.883071841453347,3,1.8,0.774,113.8,OF,0,3,0,9,1444,0,7.5,48.6,6.816545004128819,29.160000000000004,5,73339,"2015,2016,2017"
채태인,2018,36,롯데,5.0,112.33333333333333,348.3333333333333,9.0,61.0,36.666666666666664,110.66666666666667,18.666666666666668,1.3333333333333333,34.333333333333336,3.3333333333333335,92.66666666666667,0.0,0.8119999999999999,1.94,5.82,1,0.31770334928229665,0.37914832535885173,0.4562019138755981,0.8353502392344498,0.13866315789473682,0.4048306220095694,0.37142105263157893,35.93454545454545,3,1.94,0.888,109.8,1B,0,0,0,0,1296,0,7.5,0.0,0.0,33.872400000000006,1,77463,"2015,2016,2017"
문규현,2018,35,롯데,3.33,111.66666666666667,295.0,4.0,35.666666666666664,33.333333333333336,77.66666666666667,12.333333333333334,1.0,17.666666666666668,1.3333333333333333,40.0,2.6666666666666665,-1.7236666666666667,-0.04,-0.12,1,0.2632768361581921,0.3049751412429379,0.35254350282485875,0.6575186440677966,0.08931525423728813,0.2902937853107344,0.2830847457627118,15.629378531073446,3,-0.04,0.686,45.5,SS,0,0,0,0,1225,0,7.5,-0.0,0.0,0.0144,4,72546,"2015,2016,2017"
지석훈,2018,34,NC,3.0,133.0,344.6666666666667,8.666666666666666,41.333333333333336,38.666666666666664,84.0,15.0,0.0,22.333333333333332,11.666666666666666,81.0,1.6666666666666667,-1.0413333333333334,0.56,1.6800000000000002,1,0.24371373307543517,0.30843520309477757,0.36263926499032884,0.6710744680851064,0.1191905222437137,0.29097872340425535,0.3048781431334623,22.860348162475823,3,0.56,0.684,88.2,OF,0,0,0,0,1156,1,7.5,0.0,0.0,2.8224000000000005,5,73306,"2015,2016,2017"
이대형,2018,35,KT,2.0,127.66666666666667,494.3333333333333,0.3333333333333333,34.333333333333336,75.33333333333333,149.0,15.0,3.0,40.333333333333336,2.6666666666666665,78.66666666666667,34.666666666666664,-0.26266666666666666,-0.33,-0.99,1,0.301416048550236,0.3566925151719488,0.3457606203641267,0.7024531355360754,0.04443155765340516,0.35740188806473366,0.32939649359406614,13.089143627781525,3,-0.33,0.624,57.6,OF,0,1,0,3,1225,0,7.5,-2.9699999999999998,2.107359406608226,0.9801,5,73153,"2015,2016,2017"
최준석,2018,35,NC,0.55,128.33333333333334,413.6666666666667,21.333333333333332,87.0,56.666666666666664,119.66666666666667,14.333333333333334,0.3333333333333333,73.66666666666667,1.6666666666666667,108.33333333333333,0.0,1.8170000000000002,1.69,5.07,1,0.2892828364222401,0.3953843674456084,0.4803972602739726,0.8757816277195808,0.19086381950040293,0.34230539887187755,0.3899443996776793,30.45253827558421,3,1.69,0.794,92.4,1B,0,1,0,3,1225,0,7.5,15.21,2.6273448831587425,25.704900000000002,1,71552,"2015,2016,2017"
양의지,2019,32,NC,31.25,117.33333333333333,372.6666666666667,19.666666666666668,70.0,65.66666666666667,119.66666666666667,20.333333333333332,0.3333333333333333,42.666666666666664,12.333333333333334,40.666666666666664,3.0,1.243,4.529999999999999,13.589999999999998,2,0.3211091234347048,0.4034096601073346,0.5355545617173524,0.9389642218246869,0.21427638640429325,0.314546511627907,0.40873703041144904,104.51788908765653,3,6.01,1.012,165.0,C,0,4,3,18,1024,3,8.375,244.61999999999998,16.901355992844362,184.68809999999993,0,76232,"2016,2017,2018"
최정,2019,32,SK,17.67,128.66666666666666,445.3333333333333,40.333333333333336,97.66666666666667,96.66666666666667,126.33333333333333,19.333333333333332,1.0,68.33333333333333,21.666666666666668,120.66666666666667,3.6666666666666665,2.766,3.87,11.61,2,0.2836826347305389,0.4000883233532934,0.6034446107784431,1.0035329341317365,0.3198038922155689,0.29584730538922155,0.42498353293413177,82.1747005988024,3,2.54,0.915,114.4,3B,0,5,1,17,1024,3,8.375,197.37,17.06005988023952,134.79209999999998,3,75847,"2016,2017,2018"
이재원,2019,31,SK,17.25,124.66666666666667,377.3333333333333,13.666666666666666,54.333333333333336,48.0,109.66666666666667,18.0,0.0,34.0,9.666666666666666,65.33333333333333,0.3333333333333333,0.14500000000000002,1.6099999999999999,4.83,2,0.2906360424028268,0.35876943462897526,0.4474010600706714,0.8061704946996466,0.1566934628975265,0.3163242049469964,0.35644346289752654,64.53303886925796,3,3.03,0.919,128.8,C,0,0,2,4,961,4,8.375,19.32,3.2246819787985865,23.3289,0,76812,"2016,2017,2018"
박용택,2019,42,LG,12.5,136.66666666666666,514.0,13.333333333333334,85.33333333333333,85.33333333333333,170.0,28.333333333333332,1.0,59.0,5.0,88.66666666666667,4.333333333333333,2.879,4.3,12.899999999999999,2,0.33073929961089493,0.398970168612192,0.4676504539559014,0.8666206225680934,0.13692282749675747,0.372795719844358,0.3851355382619974,99.05505836575875,3,3.33,0.828,135.2,OF,0,4,0,12,1764,0,8.375,154.79999999999998,10.39944747081712,166.40999999999997,5,72133,"2016,2017,2018"
이용규,2019,34,한화,8.67,101.33333333333333,374.0,1.3333333333333333,29.666666666666668,70.33333333333333,116.66666666666667,14.0,2.0,46.333333333333336,7.0,37.0,20.333333333333332,-0.15866666666666665,0.6799999999999999,2.04,2,0.3119429590017825,0.3952700534759358,0.3708573975044563,0.7661274509803921,0.05887522281639928,0.34077361853832444,0.3577326203208556,46.1482174688057,3,1.4,0.711,80.3,OF,0,3,3,15,1156,1,8.375,30.6,11.491911764705883,4.1616,5,74163,"2016,2017,2018"
박경수,2019,35,KT,8.67,129.0,434.0,20.0,73.33333333333333,63.666666666666664,120.66666666666667,23.333333333333332,0.6666666666666666,60.0,6.666666666666667,109.0,2.6666666666666665,0.503,2.64,7.92,2,0.27803379416282636,0.3712288786482335,0.4731797235023041,0.8444086021505377,0.19543317972350224,0.3255161290322581,0.3718878648233487,60.160829493087554,3,3.08,0.826,91.6,IF,0,0,0,0,1225,0,8.375,0.0,0.0,62.7264,6,73113,"2016,2017,2018"
송광민,2019,36,한화,8.0,115.33333333333333,440.0,16.0,79.0,71.33333333333333,139.33333333333334,25.666666666666668,0.6666666666666666,22.333333333333332,3.6666666666666665,89.0,3.0,0.24166666666666667,1.7599999999999998,5.279999999999999,2,0.3166666666666666,0.35019545454545453,0.48721363636363635,0.8374090909090908,0.17075757575757572,0.36109545454545455,0.3697825757575757,65.77060606060606,3,1.24,0.805,92.3,IF,0,0,0,0,1296,0,8.375,0.0,0.0,27.878399999999992,6,76753,"2016,2017,2018"
모창민,2019,34,NC,6.67,93.33333333333333,298.0,13.0,57.333333333333336,39.333333333333336,90.66666666666667,14.333333333333334,1.3333333333333333,23.0,1.6666666666666667,52.0,4.666666666666667,0.9163333333333333,1.87,5.61,2,0.3042505592841163,0.351744966442953,0.49199999999999994,0.8437449664429529,0.1877673378076062,0.3252718120805369,0.3714440715883669,99.9447427293065,3,1.12,0.826,110.0,IF,0,0,0,0,1156,1,8.375,0.0,0.0,31.472100000000005,6,78813,"2016,2017,2018"
김상수,2019,29,삼성,6.0,89.66666666666667,318.3333333333333,5.333333333333333,33.666666666666664,45.333333333333336,84.66666666666667,11.0,0.3333333333333333,18.333333333333332,5.666666666666667,52.0,6.333333333333333,-1.8793333333333333,-0.19,-0.5700000000000001,2,0.26596858638743454,0.3150303664921466,0.35271413612565444,0.667744502617801,0.0865643979057591,0.3013727748691099,0.3034052356020942,39.18628272251309,3,-0.46,0.676,60.9,SS,0,0,2,4,841,6,8.375,-2.2800000000000002,2.670978010471204,0.3249000000000001,4,79402,"2016,2017,2018"
김민성,2019,31,LG,6.0,134.0,465.0,14.0,71.0,60.333333333333336,135.33333333333334,29.666666666666668,2.0,45.333333333333336,5.333333333333333,87.33333333333333,2.3333333333333335,0.0776666666666667,1.22,3.66,2,0.2910394265232975,0.35481935483870963,0.45361577060931896,0.8084351254480288,0.16254551971326164,0.3258795698924731,0.35451756272401436,53.383369175627244,3,0.66,0.765,81.0,IF,0,0,1,2,961,4,8.375,7.32,1.6168702508960575,13.395600000000002,6,77564,"2016,2017,2018"
최진행,2019,34,한화,2.5,58.0,154.66666666666666,7.0,24.0,15.666666666666666,43.666666666666664,8.666666666666666,0.0,15.0,5.0,48.666666666666664,0.0,0.1703333333333333,1.0150000000000001,3.0450000000000004,2,0.2823275862068966,0.36338362068965513,0.4743577586206897,0.8377413793103448,0.19214655172413794,0.3647241379310344,0.3767629310344828,93.2353448275862,3,-0.07,0.695,71.1,OF,0,0,0,0,1156,1,8.375,0.0,0.0,9.272025000000003,5,74729,"2016,2017,2018"
안치홍,2020,30,롯데,14.0,122.33333333333333,447.6666666666667,16.333333333333332,86.66666666666667,76.0,145.66666666666666,28.333333333333332,1.3333333333333333,39.666666666666664,5.0,54.666666666666664,5.333333333333333,1.7163333333333333,4.373333333333334,13.120000000000001,3,0.32539091586001484,0.3818756515264333,0.5041675353685778,0.886043186895011,0.17887341772151893,0.337590469099032,0.38900521221146683,128.33723008190617,3,2.81,0.792,123.6,2B,0,3,1,11,900,5,8.335,144.32000000000002,9.74647505584512,172.13440000000003,2,79608,"2017,2018,2019"
박석민,2020,35,NC,11.33,105.33333333333333,332.3333333333333,16.333333333333332,61.666666666666664,44.0,85.0,15.333333333333334,0.6666666666666666,51.333333333333336,13.333333333333334,80.33333333333333,1.0,-0.307,1.9633333333333332,5.89,3,0.2557673019057171,0.3747953861584754,0.4533851554663992,0.8281805416248746,0.19725175526579736,0.28926980942828484,0.37110932798395185,122.3211634904714,3,3.22,0.871,144.2,3B,0,2,1,8,1225,0,8.335,47.12,6.625444332998997,34.692099999999996,3,74465,"2017,2018,2019"
김태균,2020,38,한화,10.0,98.0,347.6666666666667,11.0,57.333333333333336,41.0,111.0,18.0,0.0,36.666666666666664,4.333333333333333,68.66666666666667,1.0,0.4346666666666667,2.3266666666666667,6.98,3,0.3192713326941514,0.38673633748801534,0.4659242569511025,0.852660594439118,0.14654266538830293,0.36775647171620324,0.37728187919463085,113.91629913710452,3,3.02,0.777,115.7,1B,0,3,2,13,1444,0,8.335,90.74000000000001,11.084587727708534,48.720400000000005,1,71752,"2017,2018,2019"
김선빈,2020,31,KIA,10.0,128.33333333333334,431.3333333333333,4.0,51.0,70.66666666666667,138.66666666666666,24.333333333333332,1.0,43.333333333333336,5.0,36.0,4.333333333333333,0.21733333333333335,2.9633333333333334,8.89,3,0.321483771251932,0.38665842349304486,0.41064760432766617,0.7973060278207109,0.08897217928902625,0.3406707882534776,0.3625363214837713,111.86862442040186,3,2.69,0.731,116.0,2B,0,1,0,3,961,4,8.335,26.67,2.3919180834621327,79.03210000000001,2,78603,"2017,2018,2019"
유한준,2020,39,KT,10.0,131.0,458.0,15.666666666666666,79.0,57.333333333333336,146.66666666666666,19.666666666666668,0.6666666666666666,48.0,2.6666666666666665,57.666666666666664,1.3333333333333333,1.5296666666666665,3.2833333333333337,9.850000000000001,3,0.32023289665211063,0.38595414847161574,0.4687678311499272,0.8547219796215428,0.14847743813682676,0.33775764192139734,0.380844250363901,112.52802037845706,3,4.43,0.826,125.4,OF,0,1,0,3,1521,0,8.335,29.550000000000004,2.5641659388646287,97.02250000000002,5,74339,"2017,2018,2019"
오지환,2020,30,LG,10.0,128.33333333333334,446.6666666666667,9.333333333333334,54.333333333333336,67.66666666666667,119.33333333333333,20.666666666666668,3.6666666666666665,53.666666666666664,6.333333333333333,121.33333333333333,15.666666666666666,-0.5223333333333333,2.5233333333333334,7.57,3,0.2671641791044776,0.3506992537313433,0.3923880597014925,0.7430873134328358,0.12506119402985072,0.3440507462686567,0.340094776119403,120.8270895522388,3,3.98,0.717,128.9,SS,0,0,1,2,900,5,8.335,15.14,1.4861746268656717,57.3049,4,79109,"2017,2018,2019"
전준우,2020,34,롯데,8.5,131.66666666666666,518.6666666666666,24.333333333333332,80.66666666666667,93.0,166.66666666666666,31.0,1.3333333333333333,41.333333333333336,7.0,74.33333333333333,5.666666666666667,1.0503333333333333,4.456666666666666,13.369999999999997,3,0.3213367609254498,0.37686696658097685,0.5270964010282777,0.9039633676092546,0.2055976863753213,0.3361915167095116,0.39453341902313627,118.71934447300771,3,4.7,0.84,118.6,OF,0,1,1,5,1156,1,8.335,66.85,4.519816838046273,178.75689999999994,5,78513,"2017,2018,2019"
이성열,2020,36,한화,7.0,113.66666666666667,393.0,25.333333333333332,84.0,59.0,111.66666666666667,19.333333333333332,1.0,34.0,7.666666666666667,112.33333333333333,6.666666666666667,1.2223333333333333,3.0033333333333334,9.01,3,0.28413910093299405,0.34963273960983887,0.5319601357082273,0.8815928753180661,0.24780491942324007,0.33397794741306186,0.3824300254452926,115.4908396946565,3,3.01,0.807,115.3,OF,0,0,0,0,1296,0,8.335,0.0,0.0,81.1801,5,73136,"2017,2018,2019"
오재원,2020,35,두산,6.33,119.0,328.0,8.333333333333334,46.333333333333336,50.333333333333336,85.33333333333333,16.0,1.0,37.666666666666664,1.3333333333333333,84.66666666666667,9.333333333333334,-0.07666666666666655,1.3933333333333333,4.18,3,0.2601626016260163,0.3380934959349593,0.3911260162601626,0.7292195121951219,0.13072459349593493,0.32503658536585367,0.3296260162601626,102.02256097560975,3,0.12,0.538,71.2,2B,0,0,3,6,1225,0,8.335,25.08,4.375317073170732,17.472399999999997,2,77248,"2017,2018,2019"
이지영,2020,34,키움,6.0,100.33333333333333,262.6666666666667,1.0,28.0,34.0,73.33333333333333,8.333333333333334,1.0,16.666666666666668,3.3333333333333335,31.666666666666668,3.0,-1.7853333333333332,0.006666666666666672,0.020000000000000018,3,0.27918781725888325,0.32828934010152283,0.33015736040609134,0.6584467005076142,0.05124111675126898,0.3136903553299492,0.3008299492385787,67.45025380710659,3,-0.03,0.632,70.9,C,0,0,0,0,1156,1,8.335,0.0,0.0,0.0004000000000000007,0,79456,"2017,2018,2019"
김강민,2020,38,SK,5.0,98.33333333333333,280.0,9.0,38.0,41.666666666666664,74.66666666666667,11.0,1.0,22.666666666666668,4.666666666666667,70.0,11.666666666666666,-0.8086666666666665,1.0733333333333333,3.2199999999999998,3,0.26666666666666666,0.33076904761904763,0.40968690476190484,0.7404559523809524,0.14296428571428565,0.3246785714285714,0.3275440476190476,86.69059523809524,3,1.73,0.694,79.2,OF,0,1,0,3,1444,0,8.335,9.66,2.221367857142857,10.368399999999998,5,71837,"2017,2018,2019"
김태군,2020,31,NC,3.25,94.66666666666667,241.33333333333334,1.3333333333333333,21.666666666666668,23.333333333333332,59.666666666666664,11.333333333333334,0.0,14.0,11.0,31.666666666666668,0.0,-1.6943333333333335,0.43,1.29,2,0.24723756906077343,0.31494475138121547,0.31087016574585635,0.6258149171270718,0.0638895027624309,0.27725966850828726,0.28335359116022096,43.02790055248619,3,0.15,0.539,98.0,C,0,0,1,2,961,4,8.335,2.58,1.2516298342541436,1.6641000000000001,0,78122,"2016,2017,2019"
최형우,2021,38,KIA,15.67,139.66666666666666,502.0,23.333333333333332,101.33333333333333,83.33333333333333,167.0,34.0,1.0,73.66666666666667,6.333333333333333,88.33333333333333,1.0,3.7126666666666672,5.796666666666667,17.39,3,0.33266932270916333,0.4202828685258964,0.5438326693227091,0.9641155378486055,0.21144223107569723,0.3629322709163347,0.41880079681274895,150.006374501992,3,7.06,1.023,164.8,OF,0,6,1,20,1444,0,8.585,347.8,19.28231075697211,302.4121,5,72443,"2018,2019,2020"
이대호,2021,39,롯데,13.0,141.0,523.3333333333334,24.333333333333332,107.66666666666667,65.33333333333333,159.0,26.666666666666668,0.3333333333333333,47.666666666666664,9.666666666666666,69.33333333333333,0.3333333333333333,1.127,3.5566666666666666,10.67,3,0.3038216560509554,0.3681433121019108,0.49551464968152864,0.8636579617834397,0.19149681528662418,0.3087592356687898,0.37939363057324843,107.63299363057324,3,2.69,0.806,93.8,1B,1,6,2,27,1521,0,8.585,288.09,23.31876496815287,113.8489,1,71564,"2018,2019,2020"
오재일,2021,35,삼성,12.5,126.66666666666667,446.3333333333333,21.333333333333332,90.33333333333333,69.0,132.0,26.666666666666668,1.0,58.666666666666664,3.0,104.0,1.6666666666666667,1.0563333333333336,5.75,17.25,3,0.2957430918595967,0.3775847647498133,0.5036041822255415,0.8811889469753548,0.20811351755041071,0.3381045556385362,0.3859051530993278,154.82793129200894,3,5.73,0.872,155.5,1B,0,0,0,0,1225,0,8.585,0.0,0.0,297.5625,1,75334,"2018,2019,2020"
허경민,2021,31,두산,12.14,127.66666666666667,476.0,7.0,65.66666666666667,75.33333333333333,149.66666666666666,26.666666666666668,2.3333333333333335,33.666666666666664,12.666666666666666,38.666666666666664,15.0,-0.244,2.716666666666667,8.15,3,0.31442577030812324,0.369187675070028,0.4245259103641457,0.7937135854341735,0.11005252100840335,0.32511134453781515,0.3541645658263305,122.9763305322129,3,2.96,0.824,134.6,3B,0,1,3,9,961,4,8.585,73.35000000000001,7.143422268907561,66.4225,3,79240,"2018,2019,2020"
최주환,2021,33,SK,10.5,121.66666666666667,437.6666666666667,15.333333333333334,81.0,59.0,136.0,27.0,3.3333333333333335,42.0,6.0,63.333333333333336,1.0,0.48233333333333334,4.146666666666667,12.440000000000001,3,0.3107387661843107,0.37087357197258186,0.4926428027418126,0.8635163747143946,0.18226504188880416,0.32775704493526275,0.3786237623762376,141.16252856054837,3,4.41,0.839,139.4,2B,0,0,0,0,1089,2,8.585,0.0,0.0,154.75360000000003,2,76267,"2018,2019,2020"
정수빈,2021,31,두산,9.33,96.66666666666667,343.0,2.3333333333333335,41.0,59.666666666666664,99.66666666666667,12.666666666666666,4.666666666666667,41.0,3.0,43.0,15.333333333333334,-0.551,2.2600000000000002,6.780000000000001,3,0.29057337220602525,0.3678095238095238,0.3750952380952381,0.742904761904762,0.08466666666666667,0.3227142857142857,0.3450952380952381,118.98095238095237,3,3.52,0.764,122.4,OF,0,0,0,0,961,4,8.585,0.0,0.0,45.96840000000002,5,79231,"2018,2019,2020"
김재호,2021,36,두산,8.33,127.0,393.6666666666667,7.333333333333333,54.0,59.0,114.0,19.0,0.3333333333333333,54.666666666666664,5.0,60.0,5.0,-0.4876666666666667,2.63,7.89,3,0.28958509737510585,0.3769576629974598,0.3954428450465707,0.7724005080440304,0.10565791701947493,0.3208060965283658,0.3502751905165114,121.0571549534293,3,1.85,0.708,113.3,SS,0,2,2,10,1296,0,8.585,78.89999999999999,7.724005080440303,62.25209999999999,4,74206,"2018,2019,2020"
이원석,2021,35,삼성,6.67,120.0,425.6666666666667,17.333333333333332,81.0,54.666666666666664,116.33333333333333,22.333333333333332,0.3333333333333333,48.0,5.666666666666667,86.0,1.3333333333333333,0.5013333333333334,1.63,4.89,3,0.2732967893500391,0.3490477682067345,0.44977525450274086,0.7988230227094754,0.17620203602192638,0.30033516053249804,0.35464839467501963,91.80352388410337,3,1.2,0.748,79.1,3B,0,0,0,0,1225,0,8.585,0.0,0.0,23.912099999999995,3,75566,"2018,2019,2020"
김성현,2021,34,SK,3.67,137.33333333333334,394.6666666666667,2.3333333333333335,38.0,43.333333333333336,104.33333333333333,14.666666666666666,1.3333333333333333,30.666666666666668,5.333333333333333,37.333333333333336,4.333333333333333,-2.421666666666667,0.5599999999999999,1.6799999999999997,3,0.264358108108108,0.3237668918918919,0.3260625,0.6498293918918918,0.061954391891891794,0.2847390202702703,0.30186064189189193,72.87559121621621,3,0.89,0.657,71.9,IF,0,0,0,0,1156,1,8.585,0.0,0.0,2.822399999999999,6,76802,"2018,2019,2020"
김용의,2021,36,LG,2.0,109.66666666666667,136.0,0.3333333333333333,14.0,30.333333333333332,31.666666666666668,2.6666666666666665,1.3333333333333333,14.333333333333334,0.6666666666666666,28.333333333333332,8.333333333333334,-0.6,0.003333333333333336,0.010000000000000009,3,0.23284313725490188,0.3057254901960784,0.27913235294117644,0.584857843137255,0.04619362745098034,0.2878186274509804,0.27620343137254905,71.15122549019608,3,0.2,0.654,77.1,OF,0,0,0,0,1296,0,8.585,0.0,0.0,0.00010000000000000018,5,78217,"2018,2019,2020"
김재환,2022,34,두산,28.75,137.66666666666666,495.3333333333333,24.0,102.0,81.33333333333333,135.66666666666666,23.0,2.6666666666666665,78.33333333333333,3.6666666666666665,131.33333333333334,3.6666666666666665,0.9169999999999999,5.1066666666666665,15.32,3,0.27388963660834453,0.3722126514131897,0.4762510094212652,0.8484636608344549,0.20203095558546427,0.3213438761776582,0.3741063257065949,146.27301480484522,3,5.18,0.883,154.5,OF,1,2,2,15,1156,1,8.67,229.8,12.726954912516824,234.7024,5,78224,"2019,2020,2021"
나성범,2022,33,KIA,25.0,99.0,396.0,23.666666666666668,75.66666666666667,76.66666666666667,121.33333333333333,26.0,1.3333333333333333,33.0,7.0,109.66666666666667,2.0,1.391333333333333,3.77,11.31,3,0.3063973063973064,0.36776010101010104,0.5580934343434343,0.9258535353535353,0.2514368686868686,0.3696742424242424,0.3996262626262626,137.54419191919192,3,3.48,0.844,118.8,OF,0,2,2,10,1089,2,8.67,113.10000000000001,9.258535353535354,127.91610000000001,5,62947,"2019,2020,2021"
김현수,2022,34,LG,19.17,140.66666666666666,526.3333333333334,16.666666666666668,99.0,81.0,161.66666666666666,31.666666666666668,1.0,64.66666666666667,3.6666666666666665,49.0,2.0,2.077,5.036666666666666,15.11,3,0.3071564281190627,0.38127612412919576,0.4661513616212793,0.847427485750475,0.15888663711209625,0.3096858771374288,0.3737935402153262,141.95072830905636,3,3.73,0.811,128.5,OF,0,5,6,27,1156,1,8.67,407.96999999999997,22.880542115262823,228.3121,5,76290,"2019,2020,2021"
박건우,2022,32,NC,16.67,127.33333333333333,467.6666666666667,10.0,65.66666666666667,89.33333333333333,147.66666666666666,32.666666666666664,2.3333333333333335,50.666666666666664,10.0,64.66666666666667,11.0,-0.0043333333333333375,5.036666666666666,15.11,3,0.3157519600855309,0.3882601568068425,0.4595951532430506,0.847855310049893,0.14384319315751953,0.3432394868139701,0.3808759800427655,149.50121168923735,3,4.96,0.841,146.9,OF,0,0,3,6,1024,3,8.67,90.66,5.087131860299358,228.3121,5,79215,"2019,2020,2021"
손아섭,2022,36,NC,16.0,138.0,531.3333333333334,8.0,68.66666666666667,88.0,171.33333333333334,31.333333333333332,1.0,58.0,2.0,71.66666666666667,9.666666666666666,0.9986666666666667,4.196666666666666,12.59,3,0.3224592220828105,0.38883312421580923,0.4304855708908406,0.81931869510665,0.10801505646173148,0.35828230865746546,0.37505646173149304,119.61016311166874,3,3.5,0.787,119.9,OF,0,5,5,25,1296,0,8.67,314.75,20.48296737766625,158.50809999999998,5,77532,"2019,2020,2021"
박해민,2022,32,LG,15.0,134.33333333333334,483.0,7.0,51.0,75.33333333333333,131.66666666666666,18.666666666666668,4.333333333333333,55.333333333333336,2.6666666666666665,80.33333333333333,31.333333333333332,-1.6623333333333334,2.2733333333333334,6.82,3,0.2726017943409248,0.3474775707384403,0.37271290545203584,0.7201904761904763,0.10020910973084886,0.31190200138026225,0.32677915804002755,84.1657004830918,3,2.93,0.76,109.4,OF,0,0,2,4,1024,3,8.67,27.28,2.880761904761905,46.51240000000001,5,62415,"2019,2020,2021"
황재균,2022,35,KT,15.0,125.0,480.6666666666667,17.0,73.33333333333333,86.66666666666667,142.66666666666666,22.333333333333332,3.3333333333333335,48.333333333333336,3.3333333333333335,87.0,10.666666666666666,0.8753333333333333,2.9766666666666666,8.93,3,0.29680998613037446,0.3621914008321775,0.4634632454923718,0.8256546463245493,0.16707004160887656,0.3302128987517337,0.36597780859916784,118.11893203883496,3,1.97,0.76,107.3,3B,0,1,5,13,1225,0,8.67,116.09,10.73351040221914,79.7449,3,76313,"2019,2020,2021"
최재훈,2022,33,한화,10.8,125.66666666666667,362.3333333333333,4.333333333333333,37.0,48.333333333333336,104.33333333333333,19.333333333333332,0.0,52.333333333333336,14.0,57.666666666666664,2.0,-0.868,2.7300000000000004,8.190000000000001,3,0.28794848206071755,0.39573689052437905,0.37717387304507816,0.7729107635694572,0.08891812327506897,0.33003771849126035,0.35879484820607177,119.22042318307268,3,3.87,0.792,124.9,C,0,0,0,0,1089,2,8.67,0.0,0.0,67.07610000000003,0,78288,"2019,2020,2021"
장성우,2022,32,KT,10.5,128.0,383.6666666666667,11.333333333333334,61.0,36.666666666666664,98.66666666666667,11.666666666666666,0.0,44.333333333333336,2.0,73.0,0.3333333333333333,-1.0416666666666667,0.7999999999999999,2.4,3,0.2573414422241529,0.3331841876629018,0.37642397914856646,0.7096081668114683,0.11923284100781924,0.28728410078192873,0.3187089487402259,84.04952215464813,3,1.27,0.711,88.4,C,0,0,0,0,1024,3,8.67,0.0,0.0,5.76,0,78548,"2019,2020,2021"
박병호,2022,36,KT,10.0,111.0,383.3333333333333,24.666666666666668,80.0,65.33333333333333,94.33333333333333,17.333333333333332,0.0,60.666666666666664,12.0,124.0,0.0,0.026000000000000023,3.9233333333333333,11.77,3,0.24608695652173912,0.35896608695652177,0.48420869565217395,0.8431747826086956,0.23837391304347827,0.28609913043478263,0.37083739130434784,130.93417391304348,3,1.81,0.753,98.5,1B,2,5,4,33,1296,0,8.67,388.40999999999997,27.824767826086955,138.53289999999998,1,75125,"2019,2020,2021"
강민호,2022,37,삼성,9.0,118.0,369.0,16.666666666666668,57.666666666666664,45.666666666666664,100.33333333333333,18.666666666666668,0.0,36.333333333333336,5.666666666666667,61.0,0.0,-0.373,1.7966666666666669,5.390000000000001,3,0.27190605239385723,0.34277416440831077,0.45806955736224025,0.8008437217705511,0.1861680216802168,0.2823026196928636,0.355059620596206,96.73514001806684,3,3.15,0.839,117.3,C,0,6,4,26,1369,0,8.67,140.14000000000001,20.821936766034327,29.052100000000006,0,74540,"2019,2020,2021"
