ranking,playerId,playerName,playerImageUrl,weight,height,backNumber,isRetire,isPlayer,osId,profile,enable,teamId,teamName,teamShortName,teamImageUrl,seasonId,year,upperCategoryId,categoryId,league,division,hitterHra,hitterRbi,hitterRun,hitterHr,hitterHit,hitterH2,hitterH3,hitterGameCount,hitterAb,hitterSb,hitterCs,hitterBb,hitterHp,hitterKk,hitterGd,hitterObp,hitterSlg,hitterOps,hitterIsop,hitterBabip,hitterWoba,hitterWrcPlus,hitterWpa,hitterWar,isQualified,isKoreanPlayer,collect_year,sort_source
,62947,나성범,https://sports-phinf.pstatic.net/player/kbo/default/62947.png,100,183,47,N,Y,165911,"{""name"":""나성범"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/8b8e4c69-b49a-466b-b924-5eb0d8bab671.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":""외야수"",""backNumber"":""47"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""나성범"",""os"":165911}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3183453237410072,91,110,23,177,36,3,144,556,15,,44,15,131,,0.381,0.518,0.899,0.2,0.378,0.398,131.4,2.851,5.63,False,False,2018,hitterWar
,78513,전준우,https://sports-phinf.pstatic.net/player/kbo/default/78513.png,98,184,8,N,Y,158763,"{""name"":""전준우"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/ad170cae-6061-47a3-b333-bbf966925d07.png"",""teamName"":""롯데 자이언츠"",""teamCode"":""LT"",""position"":""외야수"",""backNumber"":""8"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""전준우"",""os"":158763}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.34172661870503596,90,118,33,190,36,2,144,556,7,,48,7,82,,0.4,0.592,0.992,0.24999999999999994,0.354,0.429,130.8,3.548,5.43,False,False,2018,hitterWar
,72443,최형우,https://sports-phinf.pstatic.net/player/kbo/default/72443.png,106,180,34,N,Y,96843,"{""name"":""최형우"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/2a66c973-47a0-4d3d-92c1-e6d1da56ee3d.png"",""teamName"":""삼성 라이온즈"",""teamCode"":""SS"",""position"":""외야수"",""backNumber"":""34"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""최형우"",""os"":96843}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3390151515151515,103,92,25,179,34,1,143,528,3,,66,7,87,,0.414,0.549,0.963,0.21000000000000002,0.363,0.42,137.2,4.105,5.43,False,False,2018,hitterWar
,71564,이대호,https://sports-phinf.pstatic.net/player/kbo/default/71564.png,130,194,10,Y,Y,96820,"{""name"":""이대호"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/2eda834c-d1bb-4952-9c7f-d1e0c8d08351.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""이대호"",""os"":96820}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3333333333333333,125,81,37,181,30,0,144,543,0,,43,14,75,,0.394,0.593,0.987,0.25999999999999995,0.331,0.428,125.4,2.596,5.27,False,False,2018,hitterWar
,79608,안치홍,https://sports-phinf.pstatic.net/player/kbo/default/79608.png,97,178,9,N,Y,158642,"{""name"":""안치홍"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/191f62f2-6b44-4bc6-8160-0b2af8b87170.png"",""teamName"":""키움 히어로즈"",""teamCode"":""WO"",""position"":""내야수"",""backNumber"":""9"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""안치홍"",""os"":158642}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.34210526315789475,118,88,23,169,38,1,130,494,5,,36,10,57,,0.392,0.563,0.955,0.22099999999999992,0.345,0.409,135.0,2.564,5.26,False,False,2018,hitterWar
,75334,오재일,https://sports-phinf.pstatic.net/player/kbo/default/75334.png,95,187,36,Y,Y,124087,"{""name"":""오재일"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/26e29790-67ed-4c5f-b26a-2667d0f125cf.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""오재일"",""os"":124087}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2793017456359102,80,69,27,112,19,2,123,401,1,,60,6,121,,0.373,0.539,0.912,0.26,0.323,0.395,147.2,0.22,5.25,False,False,2018,hitterWar
,62404,구자욱,https://sports-phinf.pstatic.net/player/kbo/default/62404.png,75,189,5,N,Y,241485,"{""name"":""구자욱"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/7005835b-1e57-4d1c-aec3-159140be1b90.png"",""teamName"":""삼성 라이온즈"",""teamCode"":""SS"",""position"":""외야수"",""backNumber"":""5"",""retire"":null,""job"":[""야구선수""],""viewName"":""Ja Wook Koo"",""keyword"":""구자욱"",""os"":241485}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.33263598326359833,84,100,20,159,26,5,116,478,10,,43,5,110,,0.392,0.533,0.925,0.2,0.397,0.403,117.8,2.876,5.22,False,False,2018,hitterWar
,62895,한유섬,https://sports-phinf.pstatic.net/player/kbo/default/62895.png,105,190,35,N,Y,301296,"{""name"":""한유섬"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/b0fa02b5-4d83-40e4-8138-bf3130e01776.png"",""teamName"":""SSG 랜더스"",""teamCode"":""SK"",""position"":""외야수"",""backNumber"":""35"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""한유섬"",""os"":301296}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2839506172839506,115,97,41,138,31,0,136,486,4,,52,16,124,,0.367,0.601,0.968,0.317,0.295,0.411,125.9,2.252,4.72,False,False,2018,hitterWar
,61404,김헌곤,https://sports-phinf.pstatic.net/player/kbo/default/61404.png,81,174,32,N,Y,207555,"{""name"":""김헌곤"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/5e477a16-1531-47c1-81fa-fa5ac7d0dcef.png"",""teamName"":""삼성 라이온즈"",""teamCode"":""SS"",""position"":""외야수"",""backNumber"":""32"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""김헌곤"",""os"":207555}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3001949317738791,71,77,11,154,26,2,141,513,22,,54,10,70,,0.375,0.423,0.798,0.123,0.328,0.362,95.4,-2.525,4.24,False,False,2018,hitterWar
,78135,이형종,https://sports-phinf.pstatic.net/player/kbo/default/78135.png,87,183,36,N,Y,143566,"{""name"":""이형종"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/fe3886cf-0bc5-408e-85fd-dc9816c69a48.png"",""teamName"":""키움 히어로즈"",""teamCode"":""WO"",""position"":""외야수"",""backNumber"":""36"",""retire"":null,""job"":[""야구선수""],""viewName"":""Hyung Jong Lee"",""keyword"":""이형종"",""os"":143566}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3157894736842105,42,83,13,138,27,0,118,437,6,,31,12,82,,0.377,0.467,0.844,0.15100000000000002,0.365,0.379,144.1,0.454,4.17,False,False,2018,hitterWar
